eps_0,eps_1,eps_2,lambda_0,lambda_1
0.42,0.54,0.04,5.770864742713986,0.28733631548707006
0.41,0.54,0.05,4.526378274232558,0.2963407862913834
0.4,0.54,0.06,3.698695071612083,0.305934558017543
0.39,0.54,0.07,3.1092564798529008,0.3161606955642762
0.38,0.54,0.08,2.6687930203540597,0.32706467945101214
0.37,0.54,0.09,2.3277224205770835,0.3386939958393299
0.36,0.54,0.1,2.0563100523393896,0.3510973550680142
0.35,0.54,0.11,1.835652641359209,0.36432330861673873
0.34,0.54,0.12,1.653172529812307,0.37841788413105165
0.33,0.54,0.13,1.50019504569556,0.3934205979200882
0.32,0.54,0.14,1.3705695043538355,0.4093577443234071
0.31,0.54,0.15,1.259850209726201,0.4262310328066527
0.3,0.54,0.16,1.1647981632253206,0.4439981330709752
0.29,0.54,0.17,1.0830812173974416,0.46253894637688203
0.28,0.54,0.18,1.0131123233582668,0.48159667135072937
0.27,0.54,0.19,0.9540025137789545,0.5006758487941453
0.26,0.54,0.2,0.9056251410003289,0.5188762835011
0.25,0.54,0.21,0.8687650540962322,0.5346740993429173
0.24,0.54,0.22,0.8451663770281236,0.5458268889651412
0.23,0.54,0.23,0.8369565217391288,0.5499194847020936
0.22,0.54,0.24,0.8451663770281236,0.5458268889651414
0.21,0.54,0.25,0.8687650540962365,0.5346740993429181
0.2,0.54,0.26,0.9056251410003304,0.5188762835010984
0.19,0.54,0.27,0.954002513778959,0.5006758487941454
0.18,0.54,0.28,1.0131123233582713,0.48159667135073037
0.17,0.54,0.29,1.0830812173974418,0.4625389463768812
0.16,0.54,0.3,1.1647981632253217,0.44399813307097524
0.15,0.54,0.31,1.2598502097262079,0.42623103280665353
0.14,0.54,0.32,1.3705695043538475,0.4093577443234091
0.13,0.54,0.33,1.500195045695569,0.3934205979200889
0.12,0.54,0.34,1.6531725298123088,0.37841788413104926
0.11,0.54,0.35,1.8356526413592102,0.36432330861673834
0.1,0.54,0.36,2.0563100523393882,0.35109735506801387
0.09,0.54,0.37,2.327722420577092,0.3386939958393316
0.08,0.54,0.38,2.668793020354066,0.3270646794510115
0.07,0.54,0.39,3.1092564798529017,0.31616069556427506
0.06,0.54,0.4,3.698695071612095,0.305934558017543
0.05,0.54,0.41,4.526378274232522,0.2963407862913803
0.04,0.54,0.42,5.770864742713954,0.28733631548707006
0.03,0.54,0.43,7.848810968829513,0.27888067630388136
0.02,0.54,0.44,12.010208747908429,0.27093603323630866
0.01,0.54,0.45,24.505051381904444,0.26346713661380505
0.44,0.55,0.01,24.505051820560155,0.26767545216707944
0.43,0.55,0.02,12.010210835081004,0.2757299683017429
0.42,0.55,0.03,7.8488165239992895,0.28430035911763296
0.41,0.55,0.04,5.770876379250276,0.293425172856169
0.4,0.55,0.05,4.526399643532091,0.30314581101335314
0.39,0.55,0.06,3.698731190717621,0.3135065715201548
0.38,0.55,0.07,3.1093141774569824,0.3245545853591425
0.37,0.55,0.08,2.6688815537668944,0.3363395764542425
0.36,0.55,0.09,2.32785434449353,0.3489133322741437
0.35,0.55,0.1,2.0565024664397553,0.36232870239142434
0.34,0.55,0.11,1.8359290211424775,0.3766378237773183
0.33,0.55,0.12,1.6535654779262483,0.39188906752830416
0.32,0.55,0.13,1.500750535214299,0.4081218424080826
0.31,0.55,0.14,1.3713536088977454,0.4253577442652245
0.3,0.55,0.15,1.2609600983884215,0.44358535615703276
0.29,0.55,0.16,1.1663806065423674,0.4627338135203316
0.28,0.55,0.17,1.0853645813082435,0.48262625138847226
0.27,0.55,0.18,1.0164627789663232,0.5028974903939587
0.26,0.55,0.19,0.9590214959412405,0.5228518938268949
0.25,0.55,0.2,0.9133034720880142,0.5412419824574453
0.24,0.55,0.21,0.8806549851561061,0.5560333265322095
0.23,0.55,0.22,0.8633360323751132,0.5645295802731193
0.22,0.55,0.23,0.8633360323751176,0.5645295802731191
0.21,0.55,0.24,0.8806549851561082,0.5560333265322104
0.2,0.55,0.25,0.9133034720880132,0.541241982457444
0.19,0.55,0.26,0.9590214959412403,0.5228518938268922
0.18,0.55,0.27,1.0164627789663063,0.5028974903939547
0.17,0.55,0.28,1.0853645813082498,0.4826262513884719
0.16,0.55,0.29,1.166380606542372,0.46273381352033083
0.15,0.55,0.3,1.260960098388423,0.4435853561570322
0.14,0.55,0.31,1.371353608897752,0.42535774426522077
0.13,0.55,0.32,1.5007505352142945,0.40812184240808147
0.12,0.55,0.33,1.6535654779262294,0.3918890675283
0.11,0.55,0.34,1.8359290211425023,0.3766378237773176
0.1,0.55,0.35,2.0565024664397535,0.36232870239141945
0.09,0.55,0.36,2.327854344493517,0.3489133322741438
0.08,0.55,0.37,2.6688815537668997,0.33633957645424006
0.07,0.55,0.38,3.1093141774569504,0.3245545853591434
0.06,0.55,0.39,3.698731190717724,0.3135065715201568
0.05,0.55,0.4,4.526399643532246,0.3031458110133567
0.04,0.55,0.41,5.770876379250432,0.2934251728561721
0.03,0.55,0.42,7.8488165239990675,0.28430035911763163
0.02,0.55,0.43,12.01021083508132,0.2757299683017429
0.01,0.55,0.44,24.50505182056167,0.2676754521670901
0.43,0.56,0.01,24.505052351959602,0.2727715683058811
0.42,0.56,0.02,12.010213329143847,0.2814533375229784
0.41,0.56,0.03,7.848823088667297,0.2906949136555763
0.4,0.56,0.04,5.770890006667079,0.300538564761462
0.39,0.56,0.05,4.526424487326953,0.31102972512725113
0.38,0.56,0.06,3.6987729416356956,0.3222170333016514
0.37,0.56,0.07,3.1093805801033154,0.3341522384295119
0.36,0.56,0.08,2.66898312973923,0.3468898861337948
0.35,0.56,0.09,2.3280054236998082,0.36048663979227
0.34,0.56,0.1,2.056722689075619,0.3749999999999962
0.33,0.56,0.11,1.8362455762247136,0.39048602550689565
0.32,0.56,0.12,1.6540165253139563,0.4069953794479521
0.31,0.56,0.13,1.5013905837590205,0.424566523649693
0.3,0.56,0.14,1.3722622251103354,0.4432139653658589
0.29,0.56,0.15,1.2622564568429897,0.46290774676949387
0.28,0.56,0.16,1.1682485637506808,0.4835371505350402
0.27,0.56,0.17,1.0880970168399764,0.5048457158086425
0.26,0.56,0.18,1.0205407739691261,0.5263151478868042
0.25,0.56,0.19,0.9652509066336639,0.546967138479119
0.24,0.56,0.2,0.9230154330758793,0.5650798050193727
0.23,0.56,0.21,0.8958515093529078,0.5780097742909909
0.22,0.56,0.22,0.886363636363641,0.5827922077922082
0.21,0.56,0.23,0.8958515093528951,0.5780097742909904
0.2,0.56,0.24,0.9230154330758849,0.5650798050193693
0.19,0.56,0.25,0.9652509066336762,0.5469671384791179
0.18,0.56,0.26,1.020540773969141,0.5263151478868012
0.17,0.56,0.27,1.0880970168399762,0.504845715808641
0.16,0.56,0.28,1.1682485637506828,0.4835371505350393
0.15,0.56,0.29,1.2622564568430028,0.4629077467694933
0.14,0.56,0.3,1.3722622251103644,0.44321396536585733
0.13,0.56,0.31,1.5013905837590236,0.4245665236496947
0.12,0.56,0.32,1.6540165253139891,0.40699537944795106
0.11,0.56,0.33,1.8362455762247296,0.39048602550689315
0.1,0.56,0.34,2.0567226890756514,0.3749999999999991
0.09,0.56,0.35,2.3280054236998056,0.36048663979226303
0.08,0.56,0.36,2.6689831297392397,0.3468898861337917
0.07,0.56,0.37,3.109380580103318,0.33415223842950637
0.06,0.56,0.38,3.698772941635754,0.3222170333016523
0.05,0.56,0.39,4.52642448732698,0.31102972512725025
0.04,0.56,0.4,5.770890006667198,0.3005385647614629
0.03,0.56,0.41,7.848823088667384,0.290694913655587
0.02,0.56,0.42,12.010213329144642,0.2814533375229704
0.01,0.56,0.43,24.50505235196614,0.2727715683058882
0.42,0.57,0.01,24.505052978946736,0.2787816075194893
0.41,0.57,0.02,12.010216244469651,0.28813634431935853
0.4,0.57,0.03,7.848830703752879,0.2980991208085282
0.39,0.57,0.04,5.770905717253134,0.3087164150005255
0.38,0.57,0.05,4.526452989323039,0.3200382387471197
0.37,0.57,0.06,3.698820663311765,0.3321181702586442
0.36,0.57,0.07,3.1094562832821175,0.3450132238189727
0.35,0.57,0.08,2.669098761477761,0.35878344403602824
0.34,0.57,0.09,2.3281773474712075,0.3734910391817009
0.33,0.57,0.1,2.0569735047990654,0.3891987440047616
0.32,0.57,0.11,1.8366068780179599,0.4059668859373806
0.31,0.57,0.12,1.6545331951575009,0.4238482423071236
0.3,0.57,0.13,1.5021276778382369,0.44287906980007985
0.29,0.57,0.14,1.3733163766719856,0.4630633657876078
0.28,0.57,0.15,1.2637753949738775,0.48434490577799055
0.27,0.57,0.16,1.1704656041246728,0.5065568130293218
0.26,0.57,0.17,1.091393477187207,0.5293297108734418
0.25,0.57,0.18,1.0255588481202256,0.5519265319967284
0.24,0.57,0.19,0.9730841377249719,0.5729684938539776
0.23,0.57,0.2,0.9354501171120779,0.5901028958551212
0.22,0.57,0.21,0.9153773185052084,0.6000589995626768
0.21,0.57,0.22,0.9153773185052213,0.6000589995626776
0.2,0.57,0.23,0.9354501171120693,0.5901028958551227
0.19,0.57,0.24,0.9730841377249553,0.5729684938539779
0.18,0.57,0.25,1.0255588481202127,0.5519265319967308
0.17,0.57,0.26,1.0913934771872023,0.5293297108734427
0.16,0.57,0.27,1.1704656041246637,0.5065568130293223
0.15,0.57,0.28,1.263775394973887,0.48434490577799516
0.14,0.57,0.29,1.3733163766719776,0.4630633657876093
0.13,0.57,0.3,1.5021276778382446,0.4428790698000853
0.12,0.57,0.31,1.65453319515748,0.4238482423071235
0.11,0.57,0.32,1.8366068780179607,0.4059668859373802
0.1,0.57,0.33,2.056973504799061,0.38919874400476373
0.09,0.57,0.34,2.3281773474711436,0.37349103918170057
0.08,0.57,0.35,2.66909876147773,0.3587834440360278
0.07,0.57,0.36,3.1094562832820642,0.34501322381897337
0.06,0.57,0.37,3.6988206633117056,0.3321181702586449
0.05,0.57,0.38,4.526452989322929,0.32003823874712456
0.04,0.57,0.39,5.770905717253017,0.30871641500053126
0.03,0.57,0.4,7.84883070375288,0.2980991208085353
0.02,0.57,0.41,12.01021624446927,0.288136344319355
0.01,0.57,0.42,24.505052978944622,0.2787816075194911
0.41,0.58,0.01,24.505053704930805,0.285736875388368
0.4,0.58,0.02,12.010219598185193,0.2958148845733648
0.39,0.58,0.03,7.848839417778351,0.3065540393392583
0.38,0.58,0.04,5.770923620113635,0.3180055994870701
0.37,0.58,0.05,4.526485366410128,0.33022479202416255
0.36,0.58,0.06,3.698874756042059,0.3432708378276683
0.35,0.58,0.07,3.109541991660917,0.35720677681196666
0.34,0.58,0.08,2.669229652402025,0.3720989480036476
0.33,0.58,0.09,2.328372133403797,0.3880158847083547
0.32,0.58,0.1,2.0572582647233166,0.40502621803530436
0.31,0.58,0.11,1.8370184827125824,0.42319488567652785
0.3,0.58,0.12,1.6551247461787573,0.44257640324653225
0.29,0.58,0.13,1.5029774239342133,0.46320294741856816
0.28,0.58,0.14,1.37454283976876,0.48506307156128586
0.27,0.58,0.15,1.2655639481347123,0.5080631272164912
0.26,0.58,0.16,1.1731167049770017,0.5319562393200801
0.25,0.58,0.17,1.0954119558967788,0.5562107621559578
0.24,0.58,0.18,1.0318163138834016,0.5797737244307598
0.23,0.58,0.19,0.983079104900805,0.6007013732811628
0.22,0.58,0.2,0.9515479325694441,0.6158501865528061
0.21,0.58,0.21,0.9404761904761875,0.62151067323481
0.2,0.58,0.22,0.9515479325694465,0.6158501865528072
0.19,0.58,0.23,0.983079104900792,0.6007013732811627
0.18,0.58,0.24,1.0318163138834062,0.5797737244307639
0.17,0.58,0.25,1.0954119558967936,0.55621076215596
0.16,0.58,0.26,1.1731167049769915,0.5319562393200805
0.15,0.58,0.27,1.2655639481346925,0.5080631272164933
0.14,0.58,0.28,1.3745428397687651,0.4850630715612867
0.13,0.58,0.29,1.5029774239342069,0.4632029474185717
0.12,0.58,0.3,1.6551247461787588,0.4425764032465327
0.11,0.58,0.31,1.8370184827125702,0.4231948856765273
0.1,0.58,0.32,2.057258264723291,0.40502621803530614
0.09,0.58,0.33,2.328372133403774,0.3880158847083566
0.08,0.58,0.34,2.669229652402011,0.3720989480036532
0.07,0.58,0.35,3.1095419916608673,0.35720677681196866
0.06,0.58,0.36,3.698874756042124,0.3432708378276752
0.05,0.58,0.37,4.526485366410135,0.33022479202416566
0.04,0.58,0.38,5.7709236201136,0.31800559948707274
0.03,0.58,0.39,7.848839417778306,0.3065540393392663
0.02,0.58,0.4,12.01021959818464,0.29581488457336214
0.01,0.58,0.41,24.50505370493047,0.28573687538836623
0.4,0.59,0.01,24.505054533939948,0.2936742796193581
0.39,0.59,0.02,12.01022341043055,0.3045310441544107
0.38,0.59,0.03,7.8488492876744695,0.3161075960603208
0.37,0.59,0.04,5.770943843158065,0.32846064607694014
0.36,0.59,0.05,4.526521873027952,0.34165138497581315
0.35,0.59,0.06,3.6989356904391535,0.3557455040725457
0.34,0.59,0.07,3.109638536779051,0.3708129658559165
0.33,0.59,0.08,2.6693772303091916,0.3869273408258802
0.32,0.59,0.09,2.3285921927754116,0.4041643985616843
0.31,0.59,0.1,2.0575810116590256,0.42259941480352325
0.3,0.59,0.11,1.8374871730568751,0.442302246563062
0.29,0.59,0.12,1.6558026476058607,0.4633284648040393
0.28,0.59,0.13,1.5039595034752955,0.4857033760180929
0.27,0.59,0.14,1.3759761188857687,0.5093929063137697
0.26,0.59,0.15,1.2676842947367746,0.5342496470276747
0.25,0.59,0.16,1.1763175032633435,0.5599113102959749
0.24,0.59,0.17,1.100373917790183,0.5856097977299262
0.23,0.59,0.18,1.0397419312204526,0.6098322929668885
0.22,0.59,0.19,0.9960289491002746,0.6298529745068933
0.21,0.59,0.2,0.9725500253732547,0.6416549786622566
0.2,0.59,0.21,0.9725500253732533,0.6416549786622571
0.19,0.59,0.22,0.9960289491002783,0.6298529745068954
0.18,0.59,0.23,1.039741931220454,0.6098322929668887
0.17,0.59,0.24,1.1003739177901768,0.5856097977299257
0.16,0.59,0.25,1.176317503263343,0.5599113102959765
0.15,0.59,0.26,1.267684294736777,0.5342496470276747
0.14,0.59,0.27,1.375976118885764,0.509392906313767
0.13,0.59,0.28,1.5039595034752884,0.4857033760180931
0.12,0.59,0.29,1.6558026476058498,0.4633284648040372
0.11,0.59,0.3,1.8374871730568778,0.44230224656305883
0.1,0.59,0.31,2.0575810116590185,0.4225994148035217
0.09,0.59,0.32,2.328592192775396,0.4041643985616843
0.08,0.59,0.33,2.669377230309154,0.3869273408258791
0.07,0.59,0.34,3.109638536779047,0.3708129658559147
0.06,0.59,0.35,3.698935690439129,0.35574550407254524
0.05,0.59,0.36,4.526521873027796,0.34165138497580916
0.04,0.59,0.37,5.770943843158215,0.32846064607694103
0.03,0.59,0.38,7.848849287674314,0.31610759606031813
0.02,0.59,0.39,12.010223410430243,0.30453104415441246
0.01,0.59,0.4,24.505054533936775,0.2936742796193563
0.39,0.6,0.01,24.50505547067357,0.30263683701953603
0.38,0.6,0.02,12.010227704675096,0.3143336988337069
0.37,0.6,0.03,7.848860379757923,0.3268152959177364
0.36,0.6,0.04,5.770966535522209,0.3401445755889059
0.35,0.6,0.05,4.52656280651458,0.35438957443779984
0.34,0.6,0.06,3.699004018495569,0.3696234324848262
0.33,0.6,0.07,3.109746899090216,0.385924096580774
0.32,0.6,0.08,2.669543190439266,0.40337347622739905
0.31,0.6,0.09,2.328840414123873,0.4220556432237993
0.3,0.6,0.1,2.057946642902723,0.44205335709727733
0.29,0.6,0.11,1.838021279371838,0.46344162553933865
0.28,0.6,0.12,1.656581225116404,0.4862759177407378
0.27,0.6,0.13,1.5050990083166789,0.510570507352837
0.26,0.6,0.14,1.3776612989014951,0.536258115017916
0.25,0.6,0.15,1.2702200572599394,0.5631132760733921
0.24,0.6,0.16,1.1802285770434335,0.5906047562898978
0.23,0.6,0.17,1.106596415701097,0.6176150079988219
0.22,0.6,0.18,1.0499587417032388,0.641960450215951
0.21,0.6,0.19,1.0130489897052473,0.6598833411218205
0.2,0.6,0.2,1.0000000000000007,0.6666666666666662
0.19,0.6,0.21,1.0130489897052448,0.6598833411218217
0.18,0.6,0.22,1.0499587417032412,0.6419604502159523
0.17,0.6,0.23,1.1065964157010872,0.6176150079988203
0.16,0.6,0.24,1.1802285770434344,0.5906047562898986
0.15,0.6,0.25,1.2702200572599407,0.5631132760733939
0.14,0.6,0.26,1.377661298901486,0.5362581150179175
0.13,0.6,0.27,1.5050990083166986,0.5105705073528375
0.12,0.6,0.28,1.6565812251163943,0.4862759177407363
0.11,0.6,0.29,1.8380212793718518,0.4634416255393399
0.1,0.6,0.3,2.057946642902719,0.4420533570972782
0.09,0.6,0.31,2.328840414123874,0.4220556432237994
0.08,0.6,0.32,2.669543190439236,0.40337347622739506
0.07,0.6,0.33,3.109746899090266,0.3859240965807742
0.06,0.6,0.34,3.699004018495545,0.36962343248482554
0.05,0.6,0.35,4.526562806514565,0.35438957443779895
0.04,0.6,0.36,5.770966535522263,0.340144575588905
0.03,0.6,0.37,7.848860379757796,0.32681529591773817
0.02,0.6,0.38,12.01022770467525,0.31433369883371576
0.01,0.6,0.39,24.505055470672783,0.3026368370195236
0.38,0.61,0.01,24.505056520572886,0.3126742818430923
0.37,0.61,0.02,12.010232508098042,0.3252792331513703
0.36,0.61,0.03,7.848872770914425,0.33874107243712626
0.35,0.61,0.04,5.770991870514495,0.3531299093450073
0.34,0.61,0.05,4.5266085136594505,0.36852166956138177
0.33,0.61,0.06,3.6990803872634563,0.3849981025527376
0.32,0.61,0.07,3.1098682355266596,0.4026464014756923
0.31,0.61,0.08,2.669729550065381,0.4215581284116179
0.3,0.61,0.09,2.3291202709338714,0.441826905751006
0.29,0.61,0.1,2.058361124083457,0.463543907007555
0.28,0.61,0.11,1.8386311110000229,0.48678937015816
0.27,0.61,0.12,1.6574785525704976,0.5116167722625355
0.26,0.61,0.13,1.5064283425257057,0.5380231076634419
0.25,0.61,0.14,1.3796582515162412,0.5658920997718084
0.24,0.61,0.15,1.2732859468374915,0.594883452069612
0.23,0.61,0.16,1.1850780235218585,0.6242145637910426
0.22,0.61,0.17,1.114543192792597,0.6522447444389279
0.21,0.61,0.18,1.0633788609817678,0.6758222839570754
0.2,0.61,0.19,1.0356569907870603,0.6899685484709194
0.19,0.61,0.2,1.0356569907870565,0.6899685484709192
0.18,0.61,0.21,1.0633788609817763,0.6758222839570762
0.17,0.61,0.22,1.114543192792589,0.6522447444389285
0.16,0.61,0.23,1.1850780235218583,0.6242145637910418
0.15,0.61,0.24,1.2732859468374922,0.5948834520696114
0.14,0.61,0.25,1.3796582515162494,0.5658920997718103
0.13,0.61,0.26,1.5064283425257112,0.5380231076634456
0.12,0.61,0.27,1.6574785525705047,0.5116167722625347
0.11,0.61,0.28,1.8386311110000235,0.4867893701581587
0.1,0.61,0.29,2.058361124083438,0.4635439070075531
0.09,0.61,0.3,2.329120270933855,0.44182690575100425
0.08,0.61,0.31,2.669729550065399,0.4215581284116179
0.07,0.61,0.32,3.109868235526679,0.4026464014756903
0.06,0.61,0.33,3.6990803872633733,0.3849981025527356
0.05,0.61,0.34,4.5266085136595375,0.36852166956138177
0.04,0.61,0.35,5.770991870514517,0.35312990934501354
0.03,0.61,0.36,7.848872770914218,0.3387410724371236
0.02,0.61,0.37,12.010232508097763,0.32527923315137564
0.01,0.61,0.38,24.50505652057361,0.312674281843087
0.37,0.62,0.01,24.50505768990976,0.3238437922175841
0.36,0.62,0.02,12.010237852045972,0.33743239885005405
0.35,0.62,0.03,7.848886550028024,0.3519583040426646
0.34,0.62,0.04,5.771020049201615,0.3674998748970699
0.33,0.62,0.05,4.526659398749048,0.3841421652783388
0.32,0.62,0.06,3.6991655558314775,0.40197691728680507
0.31,0.62,0.07,3.1100039141504485,0.42110207663296695
0.3,0.62,0.08,2.669938718187372,0.44162042159757386
0.29,0.62,0.09,2.3294359616542297,0.4636365880923976
0.28,0.62,0.1,2.0588317732870443,0.4872511760217113
0.27,0.62,0.11,1.8393295443292912,0.5125494607755202
0.26,0.62,0.12,1.6585177041714587,0.5395798971519484
0.25,0.62,0.13,1.507989986637355,0.5683127428911822
0.24,0.62,0.14,1.3820479902521563,0.5985587685804157
0.23,0.62,0.15,1.2770429220168211,0.6298060728405842
0.22,0.62,0.16,1.1911979979563463,0.6608914448589085
0.21,0.62,0.17,1.1249060093802365,0.6893842228416838
0.2,0.62,0.18,1.0813289870263265,0.7107857083141762
0.19,0.62,0.19,1.0657894736842102,0.7190152801358232
0.18,0.62,0.2,1.0813289870263347,0.7107857083141762
0.17,0.62,0.21,1.1249060093802354,0.6893842228416838
0.16,0.62,0.22,1.1911979979563372,0.6608914448589067
0.15,0.62,0.23,1.2770429220168218,0.6298060728405849
0.14,0.62,0.24,1.382047990252132,0.5985587685804103
0.13,0.62,0.25,1.5079899866373592,0.5683127428911836
0.12,0.62,0.26,1.6585177041714316,0.539579897151945
0.11,0.62,0.27,1.8393295443292683,0.5125494607755208
0.1,0.62,0.28,2.0588317732870176,0.4872511760217102
0.09,0.62,0.29,2.329435961654185,0.46363658809239805
0.08,0.62,0.3,2.6699387181873617,0.4416204215975714
0.07,0.62,0.31,3.11000391415051,0.4211020766329696
0.06,0.62,0.32,3.6991655558315006,0.40197691728680507
0.05,0.62,0.33,4.526659398749144,0.38414216527834544
0.04,0.62,0.34,5.771020049201555,0.3674998748970655
0.03,0.62,0.35,7.848886550028285,0.3519583040426699
0.02,0.62,0.36,12.01023785204624,0.3374323988500567
0.01,0.62,0.37,24.505057689910114,0.32384379221756987
0.36,0.63,0.01,24.505058985879028,0.33621085539034823
0.35,0.63,0.02,12.010243772581797,0.35086733852928553
0.34,0.63,0.03,7.848901819710321,0.3665510280954116
0.33,0.63,0.04,5.771051304782164,0.38334984961897023
0.32,0.63,0.05,4.526715933480204,0.4013594633452007
0.31,0.63,0.06,3.699260416499347,0.4206832598959327
0.3,0.63,0.07,3.110155558006423,0.44143174358087967
0.29,0.63,0.08,2.67017358526286,0.46372077707978165
0.28,0.63,0.09,2.3297925936770567,0.48766772378327106
0.27,0.63,0.1,2.0593676434675707,0.5133836792837546
0.26,0.63,0.11,1.8401328369765082,0.5409582941146285
0.25,0.63,0.12,1.6597285468161413,0.5704301833425881
0.24,0.63,0.13,1.5098406093054662,0.6017283772635155
0.23,0.63,0.14,1.3849425331307734,0.6345536711480473
0.22,0.63,0.15,1.2817227019115633,0.6681329979441359
0.21,0.63,0.16,1.1990850455588327,0.7007165417427594
0.2,0.63,0.17,1.1387308201650017,0.7286828119545217
0.19,0.63,0.18,1.105679414238768,0.7458243451597306
0.18,0.63,0.19,1.1056794142387671,0.7458243451597302
0.17,0.63,0.2,1.1387308201649962,0.7286828119545206
0.16,0.63,0.21,1.1990850455588247,0.7007165417427594
0.15,0.63,0.22,1.2817227019115591,0.668132997944134
0.14,0.63,0.23,1.3849425331307692,0.6345536711480453
0.13,0.63,0.24,1.509840609305477,0.6017283772635171
0.12,0.63,0.25,1.6597285468161453,0.5704301833425891
0.11,0.63,0.26,1.840132836976535,0.5409582941146303
0.1,0.63,0.27,2.059367643467566,0.5133836792837543
0.09,0.63,0.28,2.3297925936770554,0.4876677237832667
0.08,0.63,0.29,2.6701735852628943,0.4637207770797862
0.07,0.63,0.3,3.1101555580064106,0.44143174358087833
0.06,0.63,0.31,3.6992604164994027,0.42068325989592914
0.05,0.63,0.32,4.52671593348027,0.40135946334520245
0.04,0.63,0.33,5.771051304782106,0.3833498496189778
0.03,0.63,0.34,7.848901819710463,0.3665510280954134
0.02,0.63,0.35,12.010243772582205,0.3508673385292891
0.01,0.63,0.36,24.50505898587978,0.3362108553903518
0.35,0.64,0.01,24.50506041672368,0.3498502975622628
0.34,0.64,0.02,12.010250311145906,0.36566880650133005
0.33,0.64,0.03,7.848918698396583,0.38261539251251886
0.32,0.64,0.04,5.771085907938799,0.4007890920612014
0.31,0.64,0.05,4.526778669232966,0.4202979436702625
0.3,0.64,0.06,3.6993660213534456,0.4412589786465668
0.29,0.64,0.07,3.110325101057235,0.463797435888585
0.28,0.64,0.08,2.670437639867354,0.4880445029897895
0.27,0.64,0.09,2.330196427987577,0.5141322757161187
0.26,0.64,0.1,2.0599800447156316,0.542183416822831
0.25,0.64,0.11,1.8410617753708318,0.5722904973564444
0.24,0.64,0.12,1.6611503618529617,0.6044746381470352
0.23,0.64,0.13,1.5120573442995975,0.6386011005164559
0.22,0.64,0.14,1.3885006738522792,0.6742022482256411
0.21,0.64,0.15,1.287668593879367,0.7100992632634862
0.2,0.64,0.16,1.2095008049355551,0.7436241950644427
0.19,0.64,0.17,1.1575981837850238,0.7694045251933183
0.18,0.64,0.18,1.1388888888888848,0.77951388888889
0.17,0.64,0.19,1.1575981837850082,0.7694045251933173
0.16,0.64,0.2,1.2095008049355502,0.7436241950644435
0.15,0.64,0.21,1.2876685938793724,0.7100992632634844
0.14,0.64,0.22,1.3885006738522778,0.6742022482256422
0.13,0.64,0.23,1.51205734429958,0.6386011005164527
0.12,0.64,0.24,1.6611503618529633,0.604474638147037
0.11,0.64,0.25,1.8410617753708278,0.5722904973564442
0.1,0.64,0.26,2.0599800447156276,0.5421834168228317
0.09,0.64,0.27,2.330196427987548,0.5141322757161166
0.08,0.64,0.28,2.6704376398673255,0.48804450298978885
0.07,0.64,0.29,3.1103251010571773,0.4637974358885839
0.06,0.64,0.3,3.6993660213534487,0.4412589786465677
0.05,0.64,0.31,4.526778669232973,0.4202979436702634
0.04,0.64,0.32,5.7710859079388035,0.4007890920612036
0.03,0.64,0.33,7.848918698396558,0.3826153925125215
0.02,0.64,0.34,12.010250311145747,0.3656688065013327
0.01,0.64,0.35,24.50506041672656,0.3498502975622806
0.34,0.65,0.01,24.50506199187062,0.36484751039169794
0.33,0.65,0.02,12.01025751535115,0.38193362684006704
0.32,0.65,0.03,7.848937322893318,0.40026139505545544
0.31,0.65,0.04,5.771124173417572,0.4199428241010543
0.3,0.65,0.05,4.5268482523527975,0.4411004655959161
0.29,0.65,0.06,3.6994836158649216,0.4638674009343673
0.28,0.65,0.07,3.110514860175483,0.4883862387256108
0.27,0.65,0.08,2.670735122046039,0.5148061884952694
0.26,0.65,0.09,2.3306552088951595,0.5432764150364638
0.25,0.65,0.1,2.0606832693350174,0.5739321152803654
0.24,0.65,0.11,1.8421433250488384,0.6068659989604827
0.23,0.65,0.12,1.662835775107568,0.6420694645802766
0.22,0.65,0.13,1.514747658734189,0.6793082853217556
0.21,0.65,0.14,1.3929540469508999,0.7178518138549457
0.2,0.65,0.15,1.2954054540064215,0.7558765972756316
0.19,0.65,0.16,1.2236382258290015,0.7892666324705955
0.18,0.65,0.17,1.1838297144886814,0.8102627943097155
0.17,0.65,0.18,1.1838297144886691,0.8102627943097144
0.16,0.65,0.19,1.2236382258290008,0.7892666324705947
0.15,0.65,0.2,1.295405454006421,0.7558765972756301
0.14,0.65,0.21,1.3929540469508852,0.7178518138549488
0.13,0.65,0.22,1.5147476587341908,0.6793082853217531
0.12,0.65,0.23,1.662835775107565,0.6420694645802769
0.11,0.65,0.24,1.8421433250488546,0.6068659989604841
0.1,0.65,0.25,2.0606832693350188,0.573932115280366
0.09,0.65,0.26,2.330655208895158,0.5432764150364617
0.08,0.65,0.27,2.670735122046072,0.5148061884952715
0.07,0.65,0.28,3.11051486017546,0.48838623872561016
0.06,0.65,0.29,3.6994836158648416,0.4638674009343644
0.05,0.65,0.3,4.526848252352822,0.4411004655959161
0.04,0.65,0.31,5.771124173417558,0.419942824101053
0.03,0.65,0.32,7.8489373228935495,0.4002613950554661
0.02,0.65,0.33,12.01025751535121,0.38193362684007326
0.01,0.65,0.34,24.505061991871322,0.36484751039169794
0.33,0.66,0.01,24.505063722109135,0.3812999142548943
0.32,0.66,0.02,12.010265439946398,0.3997724388414552
0.31,0.66,0.03,7.848957851490742,0.4196149735337711
